sk_customer,sk_product,sk_region,sk_shipping,Sales,Quantity,Discount,Profit
146,16,375,8,12.72,3,0.0,6.36
146,620,375,8,11.52,4,0.0,5.6448
394,557,113,386,316.0,4,0.0,31.6
247,325,237,948,723.92,4,0.0,188.2192
247,260,237,948,106.32,3,0.0,49.9704
131,719,37,949,141.372,2,0.3,-14.1372
100,758,17,950,27.216,3,0.2,9.8658
604,480,30,951,390.75,5,0.0,171.93
605,660,346,952,280.792,1,0.2,35.099
605,81,346,952,68.448,4,0.2,7.7004
605,672,346,952,88.04,5,0.2,6.603
605,1051,346,952,15.872,1,0.2,1.984
605,438,346,952,215.592,3,0.2,-48.5082
606,682,376,283,14.62,2,0.0,6.8714
606,78,376,283,416.32,2,0.0,112.4064
606,485,376,283,43.0,5,0.0,20.21
606,1236,376,283,182.94,3,0.0,27.441
606,851,376,283,60.83,7,0.0,30.415
606,1315,376,283,389.97,3,0.0,132.5898
215,540,196,348,194.32,4,0.0,56.3528
305,1316,61,635,265.93,7,0.0,63.8232
347,353,1,953,94.74,3,0.0,44.5278
347,282,1,953,60.64,4,0.0,27.8944
347,792,1,953,76.3,5,0.0,38.15
347,1009,1,953,364.8,12,0.0,167.808
607,1208,46,456,79.872,3,0.2,29.952
607,268,46,456,46.384,1,0.2,1.1596
607,13,46,456,12.96,2,0.0,6.2208
608,1317,377,954,14.352,3,0.2,5.2026
252,1318,12,865,547.136,4,0.2,-68.392
157,195,26,955,41.96,2,0.0,2.9372
157,1319,26,955,41.7,5,0.0,20.85
356,420,378,956,277.4,5,0.0,133.152
356,615,378,956,5.78,1,0.0,2.8322
609,338,379,750,69.216,6,0.2,11.2476
418,137,70,649,10.86,3,0.0,5.1042
418,1320,70,649,426.79,7,0.0,123.7691
303,1321,30,957,25.92,4,0.0,12.4416
303,501,30,957,45.92,4,0.0,22.5008
601,88,48,958,10.72,2,0.2,1.742
291,887,167,959,41.86,7,0.0,10.465
40,1322,118,960,63.2,5,0.0,23.384
40,1316,118,960,113.97,3,0.0,27.3528
489,234,37,961,123.552,3,0.2,-29.3436
392,1323,202,962,490.32,9,0.0,137.2896
300,163,66,963,70.08,5,0.2,24.528
300,1324,66,963,70.08,5,0.2,24.528
300,1325,66,963,1.272,2,0.8,-2.1624
300,906,66,963,557.585,5,0.3,0.0
88,626,4,964,9.024,6,0.2,3.1584
88,1326,4,964,69.456,2,0.2,22.5732
88,364,4,964,10.86,2,0.0,5.3214
88,1289,4,964,79.47,3,0.0,22.2516
88,60,4,964,10.08,6,0.0,5.04
610,38,35,965,1552.831,7,0.15,200.9546
610,143,35,965,137.24,5,0.2,46.3185
610,1327,35,965,36.51,1,0.0,15.6993
610,1328,35,965,239.976,3,0.2,80.9919
292,217,24,966,1579.746,7,0.4,-447.5947
292,1313,24,966,1071.576,4,0.4,-553.6476
292,1179,24,966,613.908,3,0.4,-122.7816
292,1329,24,966,34.86,7,0.0,16.3842
292,1330,24,966,155.04,4,0.0,75.9696
168,1331,48,5,13.71,5,0.7,-10.054
145,444,181,963,127.88,2,0.0,40.9216
145,1761,181,963,127.88,2,0.0,40.9216
145,1332,181,963,160.32,2,0.0,44.8896
145,1033,181,963,46.0,4,0.0,20.7
553,1333,380,967,120.712,1,0.2,-18.1068
439,1020,235,968,23.12,4,0.0,11.3288
127,1334,324,969,532.704,6,0.2,-26.6352
127,1335,324,969,4.912,2,0.2,0.307
173,731,123,544,252.0,4,0.0,93.24
293,1166,174,970,60.288,8,0.6,-27.1296
293,1336,174,970,2.632,1,0.2,0.8225
293,1139,174,970,23.688,9,0.2,7.6986
293,325,174,970,253.372,2,0.3,-14.4784
237,978,270,971,5.67,3,0.0,0.1134
475,1253,48,972,76.776,4,0.7,-58.8616
475,1337,48,972,9.184,2,0.2,1.148
455,1266,381,238,32.75,5,0.0,15.065
535,490,204,973,7.216,2,0.2,1.7138
535,1338,204,973,49.568,2,0.2,15.49
535,29,204,973,54.712,7,0.2,11.6263
535,1339,204,973,54.712,7,0.2,11.6263
611,1340,254,974,176.04,4,0.0,45.7704
611,1341,254,974,16.02,9,0.0,4.4856
611,928,254,974,185.92,4,0.2,62.748
611,1801,254,974,185.92,4,0.2,62.748
611,1342,254,974,211.168,4,0.2,15.8376
611,1343,254,974,479.984,2,0.2,59.998
590,1344,189,975,7.86,2,0.0,3.6156
590,1345,189,975,24.448,2,0.2,8.8624
612,1346,30,976,6.48,1,0.0,3.1104
612,1347,30,976,41.86,7,0.0,20.5114
612,1348,30,976,1619.91,9,0.0,97.1946
612,1157,30,976,113.92,4,0.0,42.1504
395,400,382,977,39.68,2,0.0,10.3168
602,1213,46,978,37.6,2,0.0,2.256
602,543,46,978,59.9,2,0.0,23.96
602,965,46,978,37.0,5,0.0,16.65
414,751,10,979,5.76,2,0.0,2.8224
414,22,10,979,16.68,6,0.0,4.3368
116,438,330,19,628.81,7,0.0,12.5762
116,1021,330,19,56.45,5,0.0,14.677
549,962,335,980,94.2,6,0.0,23.55
549,154,335,980,28.4,5,0.0,13.348
448,1349,144,981,956.6648,7,0.32,-225.0976
208,701,63,982,1115.91,9,0.0,200.8638
208,1083,63,982,1115.91,9,0.0,200.8638
208,465,63,982,128.744,7,0.2,-28.9674
208,314,63,982,79.92,10,0.2,26.973
613,1170,35,321,24.2,5,0.0,7.986
613,1350,35,321,359.976,3,0.2,130.4913
337,1103,35,983,211.84,8,0.0,76.2624
358,1063,75,984,5.68,2,0.2,1.917
614,626,2,985,7.52,5,0.2,2.632
351,360,63,986,11.96,2,0.0,5.8604
351,742,63,986,629.064,3,0.2,31.4532
181,1333,202,987,754.45,5,0.0,60.356
453,418,383,988,301.96,2,0.0,60.392
615,1211,384,989,595.0,5,0.0,95.2
615,1208,384,989,79.872,3,0.2,29.952
19,1351,385,619,2396.4,10,0.2,179.73
566,976,386,990,63.56,2,0.0,3.178
566,1352,386,990,99.99,1,0.0,43.9956
616,83,387,991,230.376,3,0.2,-48.9549
616,676,387,991,9.664,2,0.2,3.2616
604,727,324,55,158.928,7,0.2,41.7186
604,1326,324,55,13.023,1,0.7,-10.4184
604,1353,324,55,273.06,2,0.4,-104.673
604,1239,324,55,39.312,13,0.2,12.7764
90,1354,175,992,1.344,4,0.8,-2.1504
90,1355,175,992,8.272,4,0.8,-13.6488
90,1084,175,992,12.544,7,0.6,-9.0944
177,3,95,993,58.48,8,0.0,27.4856
448,347,6,796,7.4,2,0.0,3.034
617,1356,30,994,366.786,7,0.1,65.2064
102,1271,33,995,54.368,4,0.2,4.0776
602,624,29,996,33.96,2,0.0,16.98
602,1357,29,996,826.11,3,0.0,322.1829
245,72,215,997,545.85,9,0.0,114.6285
618,1358,128,998,145.98,2,0.5,-99.2664
618,870,128,998,35.808,4,0.2,12.5328
518,633,86,999,7.904,2,0.2,2.1736
579,304,388,573,345.0,5,0.0,86.25
579,211,388,573,174.286,2,0.3,-19.9184
579,192,388,573,662.84,4,0.0,172.3384
579,456,388,573,95.1,5,0.0,30.432
579,1359,388,573,26.88,6,0.0,12.9024
579,966,388,573,257.98,2,0.0,74.8142
563,761,26,1000,17.48,2,0.0,8.2156
218,1164,106,1001,492.835,5,0.3,-14.081
201,438,389,926,269.49,3,0.0,5.3898
38,1360,59,56,29.12,5,0.2,9.828
592,1361,165,1002,18.75,5,0.0,9.0
592,427,165,1002,119.7,6,0.0,31.122
592,541,165,1002,9.144,3,0.2,3.0861
592,456,165,1002,57.06,3,0.0,18.2592
592,1054,165,1002,71.6,8,0.0,13.604
592,1041,165,1002,107.44,8,0.0,27.9344
592,682,165,1002,7.31,1,0.0,3.4357
592,33,165,1002,59.1,6,0.0,22.458
592,172,165,1002,46.53,3,0.0,12.0978
507,417,171,1003,97.84,2,0.0,25.4384
619,850,61,1004,29.97,3,0.0,13.4865
619,807,61,1004,98.352,3,0.2,34.4232
428,303,30,1005,83.92,5,0.2,29.372
428,1331,30,1005,14.624,2,0.2,5.1184
428,826,30,1005,136.99,1,0.0,36.9873
428,398,30,1005,3.15,1,0.0,1.512
178,1362,390,1006,9.11,1,0.0,4.0995
178,387,390,1006,571.44,4,0.0,165.7176
178,1363,390,1006,32.4,5,0.0,15.552
178,1046,390,1006,16.91,1,0.0,4.5657
620,1364,307,121,14.272,8,0.2,4.2816
620,1260,307,121,451.136,4,0.2,-67.6704
620,1365,307,121,451.136,4,0.2,-67.6704
620,1278,307,121,64.864,4,0.2,6.4864
419,1366,4,1007,217.584,2,0.2,-29.9178
419,1367,4,1007,82.95,5,0.0,29.0325
419,1368,4,1007,87.71,7,0.0,41.2237
419,1357,4,1007,1101.48,4,0.0,429.5772
621,600,2,236,1322.352,3,0.2,-99.1764
420,7,165,81,5.46,3,0.0,1.4742
384,1369,78,1008,11.184,1,0.2,0.8388
384,83,78,1008,153.584,2,0.2,-32.6366
118,755,60,1009,1003.62,6,0.0,0.0
608,1370,60,1010,35.168,4,0.2,11.4296
608,344,60,1010,1137.75,5,0.0,250.305
608,447,60,1010,99.68,5,0.2,32.396
608,452,60,1010,5.56,2,0.0,1.4456
119,1371,286,663,85.52,2,0.0,22.2352
119,1372,286,663,9.84,3,0.0,2.6568
119,1296,286,663,20.04,3,0.0,9.6192
622,1373,24,1011,631.96,4,0.0,303.3408
622,1374,24,1011,23.92,4,0.0,10.764
45,1122,14,1012,90.24,6,0.0,41.5104
623,1159,391,1013,4548.81,7,0.0,1228.1787
410,845,15,138,300.93,5,0.3,-34.392
410,1160,15,138,719.96,5,0.2,53.997
624,408,392,1014,647.84,8,0.0,32.392
355,81,89,1000,64.17,3,0.0,18.6093
355,639,89,1000,124.46,2,0.0,58.4962
388,1235,10,336,9.584,1,0.2,3.3544
420,1375,329,1015,37.608,3,0.2,12.6927
625,834,302,48,12.224,2,0.2,4.4312
625,620,302,48,2.304,4,0.8,-3.5712
625,679,302,48,9.36,4,0.8,-16.38
626,1249,95,481,7.38,2,0.0,3.4686
108,232,35,1016,53.72,4,0.0,15.0416
108,453,35,1016,53.72,4,0.0,15.0416
108,1376,35,1016,8187.65,5,0.0,327.506
108,223,35,1016,77.92,8,0.0,34.2848
580,1377,33,1017,32.784,4,0.8,-85.2384
200,1378,63,567,196.776,3,0.2,14.7582
200,922,63,567,479.94,6,0.0,52.7934
586,1379,337,1018,1117.92,4,0.0,55.896
609,945,69,1019,106.5,6,0.0,41.535
627,476,86,1020,45.66,5,0.7,-33.484
180,1058,37,450,95.968,4,0.2,1.1996
180,885,37,450,47.992,2,0.3,-2.0568
414,551,393,1021,264.32,2,0.2,19.824
288,980,15,1022,604.656,9,0.2,204.0714
62,791,74,1023,129.93,3,0.0,12.993
523,1380,337,905,20.16,7,0.0,9.8784
523,613,337,905,29.46,6,0.0,14.4354
523,1381,337,905,868.59,3,0.0,251.8911
523,90,337,905,12.96,2,0.0,6.2208
523,903,337,905,5.5,1,0.0,1.375
523,1009,337,905,121.6,4,0.0,55.936
628,517,17,59,42.048,9,0.2,5.256
628,1382,17,59,25.488,2,0.2,4.4604
628,1584,17,59,25.488,2,0.2,4.4604
628,1033,17,59,6.9,3,0.8,-12.075
628,1243,17,59,9.648,6,0.8,-16.884
628,1060,17,59,7.968,2,0.2,2.8884
627,745,3,1024,10.368,2,0.2,3.6288
138,1149,367,1025,114.2,5,0.0,52.532
138,1383,367,1025,17.96,4,0.0,8.2616
138,1099,367,1025,12.67,7,0.0,4.5612
138,107,367,1025,339.96,4,0.0,122.3856
394,462,75,1026,1801.632,6,0.2,-337.806
629,104,394,1027,46.32,4,0.0,18.0648
278,71,178,1028,181.986,2,0.3,-54.5958
278,1160,178,1028,431.976,4,0.4,-100.7944
278,1384,178,1028,155.37,1,0.4,-36.253
614,301,35,1029,1348.704,6,0.2,-219.1644
614,286,35,1029,700.152,3,0.2,78.7671
630,566,58,725,111.888,7,0.2,22.3776
631,817,64,588,143.952,3,0.2,14.3952
400,1385,382,1030,173.94,3,0.0,13.9152
400,1249,382,1030,14.76,4,0.0,6.9372
33,234,59,5,205.92,4,0.0,2.0592
33,433,59,5,102.833,1,0.15,-6.049
623,833,52,1031,2.304,1,0.2,0.2592
623,1158,52,1031,1879.96,5,0.2,211.4955
623,1195,52,1031,313.024,8,0.2,105.6456
623,823,52,1031,5.04,2,0.2,1.764
456,1386,1,133,821.88,6,0.0,213.6888
456,1055,1,133,21.96,2,0.0,10.7604
44,822,38,1032,25.92,4,0.0,12.4416
548,1387,395,1033,705.544,7,0.2,70.5544
59,1388,46,13,50.0,2,0.0,12.0
309,1389,33,1034,51.712,8,0.6,-32.32
131,1312,250,1035,6.992,2,0.2,0.5244
613,1390,13,1036,1406.86,7,0.0,140.686
613,367,13,1036,15.75,5,0.0,7.56
613,772,13,1036,323.1,2,0.0,61.389
94,1197,396,18,9.216,4,0.2,3.3408
94,1304,396,18,10.368,2,0.2,3.6288
404,1391,30,1037,15.02,1,0.0,2.7036
404,1046,30,1037,33.82,2,0.0,9.1314
632,945,318,1038,71.0,4,0.0,27.69
228,1392,397,1039,25.12,5,0.2,7.85
228,1245,397,1039,2665.62,9,0.0,239.9058
408,43,165,233,478.08,8,0.0,133.8624
113,826,56,1040,164.388,2,0.4,-35.6174
113,156,56,1040,13.248,4,0.2,3.6432
92,860,398,1041,2.912,2,0.2,0.91
633,1301,297,1042,1399.944,7,0.2,52.4979
599,800,378,924,526.45,5,0.0,31.587
20,905,113,1043,16.23,3,0.0,7.9527
20,675,113,1043,319.9,5,0.0,156.751
20,154,113,1043,11.36,2,0.0,5.3392
20,1393,113,1043,675.12,3,0.0,290.3016
175,1394,213,1044,62.82,3,0.0,30.7818
175,861,213,1044,489.92,8,0.0,0.0
175,943,213,1044,19.44,3,0.0,9.3312
175,1319,213,1044,16.68,2,0.0,8.34
175,1395,213,1044,155.35,13,0.0,0.0
175,1396,213,1044,12.42,3,0.0,4.4712
175,544,213,1044,187.98,2,0.0,52.6344
295,320,399,1045,6.608,2,0.2,2.1476
268,848,24,1046,248.57,7,0.0,67.1139
268,1397,24,1046,22.23,1,0.0,9.7812
594,1209,26,1047,5.98,1,0.0,1.0166
594,241,26,1047,246.168,3,0.2,21.5397
340,1398,400,1030,14.136,2,0.6,-7.7748
340,1399,400,1030,601.47,3,0.5,-300.735
277,1267,401,190,79.1,2,0.0,39.55
277,807,401,190,327.84,8,0.0,157.3632
313,233,135,1048,180.96,2,0.0,81.432
313,575,135,1048,914.97,3,0.0,411.7365
313,935,135,1048,914.97,3,0.0,411.7365
313,975,135,1048,587.97,3,0.0,158.7519
313,1400,135,1048,587.97,3,0.0,158.7519
313,1255,135,1048,530.34,2,0.0,95.4612
313,1401,135,1048,14.94,3,0.0,7.3206
86,1320,24,1049,121.94,2,0.0,35.3626
86,356,24,1049,122.71,7,0.0,36.813
634,818,46,1050,14.94,3,0.0,7.0218
634,1402,46,1050,1349.85,3,0.0,364.4595
634,1067,46,1050,136.784,1,0.2,5.1294
634,683,46,1050,61.12,4,0.0,20.7808
635,1075,134,1051,1.167,1,0.7,-0.8558
451,1403,143,1052,16.99,1,0.0,4.9271
451,1403,236,1052,16.99,1,0.0,4.9271
566,1404,175,523,24.672,3,0.2,0.0
566,398,175,523,2.52,1,0.2,0.882
566,4,175,523,1218.735,5,0.3,-121.8735
566,1249,175,523,5.904,2,0.2,1.9926
566,790,175,523,15.696,3,0.2,5.1012
566,539,175,523,6.096,3,0.6,-3.9624
636,799,63,896,41.568,2,0.2,2.598
637,373,14,745,230.28,3,0.2,23.028
637,32,14,745,18.288,6,0.2,5.715
334,1405,95,893,5.78,2,0.0,2.7166
334,679,95,893,121.68,13,0.2,38.025
488,384,65,937,4.17,3,0.0,1.0842
488,1030,65,937,67.04,4,0.2,6.704
488,255,65,937,37.32,3,0.0,10.4496
488,941,65,937,18.45,5,0.0,8.6715
638,1204,359,1053,25.92,4,0.0,12.4416
639,1406,24,809,11199.968,4,0.2,3919.9888
639,722,24,809,2399.6,8,0.0,647.892
639,119,24,809,63.9,5,0.0,28.755
639,514,24,809,52.99,1,0.0,0.5299
116,456,158,1054,60.864,4,0.2,9.1296
116,1407,158,1054,652.995,7,0.7,-935.9595
116,1408,158,1054,11.22,10,0.7,-7.48
493,1242,313,1055,14.94,3,0.0,7.0218
493,1298,313,1055,14.94,3,0.0,7.0218
640,899,6,993,39.96,2,0.0,17.1828
640,1409,6,993,42.624,2,0.2,4.2624
640,159,6,993,220.96,1,0.2,24.858
542,1410,307,1056,4.928,2,0.2,0.7392
542,549,307,1056,7.23,5,0.7,-5.784
641,772,63,1057,323.1,2,0.0,61.389
642,1411,46,1058,19.04,4,0.0,9.3296
642,525,46,1058,13.128,3,0.2,4.2666
642,1412,46,1058,64.14,3,0.0,16.6764
642,472,46,1058,858.24,4,0.1,143.04
216,707,402,1059,29.99,1,0.0,2.999
568,977,174,1060,186.048,6,0.2,67.4424
409,526,315,1061,36.792,1,0.2,4.1391
409,399,315,1061,18.624,8,0.2,6.2856
484,1016,313,1062,57.69,3,0.0,23.6529
484,1413,313,1062,57.69,3,0.0,23.6529
484,1414,313,1062,42.81,3,0.0,20.1207
484,1415,313,1062,12.96,2,0.0,6.2208
484,1386,313,1062,821.88,6,0.0,213.6888
484,141,313,1062,104.85,3,0.0,28.3095
65,907,108,203,424.9575,5,0.15,19.998
128,1383,268,1063,10.776,3,0.2,3.5022
128,702,268,1063,11.784,3,0.2,4.2717
128,1416,268,1063,164.88,3,0.0,80.7912
128,1417,268,1063,1292.94,3,0.0,77.5764
128,1418,268,1063,25.584,2,0.2,8.9544
128,538,268,1063,261.74,2,0.0,65.435
128,789,268,1063,14.4,5,0.0,7.056
8,137,95,1033,10.86,3,0.0,5.1042
404,159,28,592,883.84,4,0.2,99.432
376,1419,46,423,1979.89,11,0.0,494.9725
376,897,46,423,79.96,2,0.0,35.982
643,238,335,882,8.76,2,0.0,4.2048
521,645,32,1064,3.984,1,0.2,1.2948
521,122,32,1064,370.62,3,0.4,-142.071
521,1214,32,1064,2.742,2,0.7,-2.0108
644,219,140,1065,79.512,3,0.2,20.8719
644,466,140,1065,79.512,3,0.2,20.8719
644,260,140,1065,28.352,1,0.2,9.5688
645,24,63,1066,40.784,1,0.2,4.5882
645,1289,63,1066,105.96,4,0.0,29.6688
646,164,112,1062,166.44,3,0.0,79.8912
646,1420,112,1062,785.88,6,0.0,212.1876
646,1421,112,1062,26.2,2,0.0,12.838
646,1255,112,1062,1325.85,5,0.0,238.653
647,450,143,964,166.44,3,0.0,79.8912
647,450,236,964,166.44,3,0.0,79.8912
647,1256,143,964,166.44,3,0.0,79.8912
647,1256,236,964,166.44,3,0.0,79.8912
141,917,197,423,8.76,5,0.2,0.7665
141,1323,197,423,43.584,1,0.2,4.3584
648,1096,261,1067,11.088,7,0.7,-8.1312
648,741,261,1067,25.164,2,0.7,-16.776
415,620,31,225,14.4,5,0.0,7.056
415,701,31,225,619.95,5,0.0,111.591
415,1083,31,225,619.95,5,0.0,111.591
415,1422,31,225,89.52,4,0.0,42.0744
415,1423,31,225,350.973,3,0.1,152.0883
415,1424,31,225,164.99,1,0.0,49.497
565,1326,26,1046,312.552,9,0.2,101.5794
42,897,279,49,95.952,3,0.2,29.985
42,888,279,49,3.204,2,0.7,-2.4564
268,1425,121,1068,3.98,5,0.8,-6.567
290,1426,4,1069,15.7,5,0.0,7.065
155,1210,156,1070,5.248,4,0.2,1.64
381,1000,64,1071,5.346,3,0.7,-4.455
80,1427,403,50,15.48,3,0.2,5.6115
80,1428,403,50,108.576,3,0.2,8.1432
296,509,61,121,109.9,5,0.0,37.366
298,1016,187,1072,15.384,1,0.2,4.0383
298,1413,187,1072,15.384,1,0.2,4.0383
649,426,404,1073,30.352,2,0.2,10.6232
599,1429,134,1074,821.3,4,0.5,-16.426
599,1430,134,1074,22638.48,6,0.5,-1811.0784
599,130,134,1074,21.376,4,0.2,7.4816
599,1431,134,1074,8.016,3,0.2,1.002
599,1016,134,1074,30.768,2,0.2,8.0766
599,1413,134,1074,30.768,2,0.2,8.0766
599,555,134,1074,18.936,3,0.2,5.9175
599,1165,134,1074,122.352,3,0.2,15.294
262,1432,309,693,116.28,3,0.0,56.9772
558,178,30,1075,132.6,6,0.0,17.238
438,1069,65,1076,16.68,2,0.0,4.3368
438,1433,65,1076,19.44,3,0.0,9.3312
438,1434,65,1076,192.16,4,0.0,92.2368
231,1435,14,1077,227.36,7,0.0,81.8496
231,1161,14,1077,1919.976,3,0.2,215.9973
486,413,134,1078,12.828,2,0.7,-8.9796
435,619,347,1079,45.888,4,0.2,9.1776
307,160,25,731,60.12,9,0.0,22.2444
63,728,125,735,302.376,3,0.2,37.797
63,1436,125,735,302.376,3,0.2,37.797
458,1071,60,1080,13.9,5,0.0,5.56
435,1437,24,1081,129.98,2,0.0,62.3904
650,359,113,165,71.98,2,0.0,15.1158
590,1438,24,711,377.97,3,0.0,109.6113
340,828,147,66,124.36,2,0.0,33.5772
167,566,15,1082,23.976,3,0.6,-14.3856
22,205,183,1083,8.376,3,0.2,2.7222
22,946,183,1083,58.24,5,0.2,5.096
484,726,213,1084,81.2,5,0.0,12.18
651,266,168,1085,14.45,5,0.0,6.7915
651,989,168,1085,95.648,2,0.2,31.0856
213,1222,75,92,359.97,5,0.4,-71.994
213,1358,75,92,350.352,4,0.4,-140.1408
86,525,214,1038,1.641,1,0.7,-1.3128
86,1350,214,1038,629.958,7,0.4,94.4937
652,149,60,1086,6.63,3,0.0,1.7901
652,657,60,1086,799.96,4,0.0,343.9828
652,218,60,1086,107.53,1,0.0,21.506
652,1615,60,1086,107.53,1,0.0,21.506
14,693,171,338,73.98,2,0.0,19.9746
14,803,171,338,5.58,1,0.0,2.1762
556,34,405,1087,49.12,4,0.0,23.0864
108,1439,286,978,377.97,3,0.0,94.4925
108,676,286,978,42.28,7,0.0,19.8716
108,907,286,978,299.97,3,0.0,56.9943
108,824,286,978,89.98,2,0.0,43.1904
495,1440,406,788,477.24,4,0.0,9.5448
495,1441,406,788,25.98,2,0.0,1.5588
233,1050,56,1088,46.72,5,0.2,17.52
653,1398,89,1089,35.34,2,0.0,13.4292
35,598,35,685,257.64,6,0.0,100.4796
35,67,35,685,125.976,3,0.2,47.241
249,412,223,1090,79.992,1,0.2,21.9978
410,607,118,740,700.056,3,0.3,-130.0104
400,1442,407,7,27.168,4,0.2,-1.3584
654,1331,395,237,8.226,3,0.7,-6.0324
230,1443,61,4,585.552,3,0.2,73.194
613,1444,408,1091,423.28,11,0.0,110.0528
521,1164,142,693,225.296,2,0.2,22.5296
655,1071,35,477,5.56,2,0.0,2.224
655,625,35,477,323.37,3,0.0,129.348
655,975,35,477,783.96,5,0.2,68.5965
655,1400,35,477,783.96,5,0.2,68.5965
655,1381,35,477,1447.65,5,0.0,419.8185
655,1347,35,477,11.96,2,0.0,5.8604
302,663,46,1092,239.97,3,0.0,71.991
656,1016,113,627,76.92,4,0.0,31.5372
656,1413,113,627,76.92,4,0.0,31.5372
656,779,113,627,481.32,4,0.0,125.1432
657,366,409,1093,48.4,5,0.0,23.232
72,1445,95,1094,0.99,1,0.0,0.4356
72,996,95,1094,101.84,5,0.2,36.917
485,1446,12,183,10.332,3,0.7,-7.5768
485,352,12,183,31.155,5,0.7,-23.8855
485,1447,12,183,8.928,2,0.2,0.6696
356,1448,64,1095,34.384,1,0.2,3.8682
356,229,64,1095,1924.16,8,0.2,312.676
658,1449,78,1096,32.192,2,0.8,-80.48
658,1054,78,1096,50.12,7,0.2,-0.6265
658,1246,78,1096,47.976,3,0.2,1.7991
371,379,410,753,54.5,5,0.0,14.17
538,746,3,714,19.104,3,0.2,5.7312
362,92,186,554,49.44,3,0.0,24.2256
530,503,158,647,10.368,2,0.2,3.6288
33,234,89,1097,154.44,3,0.0,1.5444
46,939,98,726,60.984,7,0.2,4.5738
342,1132,411,1098,195.466,2,0.15,-13.7976
165,347,412,816,23.68,8,0.2,6.216
165,1450,412,816,2.376,3,0.2,0.7425
647,200,46,1099,59.2,4,0.0,29.6
644,210,88,1100,22.0,10,0.0,9.68
437,966,152,747,257.98,2,0.0,74.8142
156,1451,64,56,23.988,2,0.4,-15.992
173,1147,413,1101,23.976,4,0.4,-15.5844
523,504,2,1102,601.536,4,0.2,0.0
523,1452,2,1102,7.9,2,0.0,2.528
551,289,414,642,58.36,5,0.6,-24.803
551,136,414,642,16.464,7,0.2,1.4406
551,566,414,642,39.96,5,0.6,-23.976
313,96,199,1103,25.96,2,0.0,7.5284
313,1215,199,1103,36.27,3,0.0,10.881
313,822,199,1103,6.48,1,0.0,3.1104
635,670,415,1104,1075.088,14,0.2,94.0702
635,826,415,1104,438.368,4,0.2,38.3572
635,512,415,1104,18.088,7,0.2,6.5569
635,433,415,1104,308.499,3,0.15,-18.147
491,1227,367,542,13.36,4,0.0,4.1416
491,687,367,542,39.96,2,0.0,18.7812
491,711,367,542,145.85,5,0.0,70.008
330,474,124,1105,783.96,5,0.2,78.396
316,33,161,1106,7.88,1,0.2,1.773
659,94,405,1107,41.37,3,0.0,17.3754
474,1128,35,1108,12.84,3,0.0,5.778
474,1453,35,1108,25.68,6,0.0,11.556
231,1285,295,1109,47.516,2,0.3,-2.0364
660,1228,61,1110,9.42,2,0.0,0.471
660,1454,61,1110,12.96,2,0.0,6.2208
660,1260,61,1110,704.9,5,0.0,56.392
660,1365,61,1110,704.9,5,0.0,56.392
660,1142,61,1110,561.568,2,0.2,28.0784
487,371,202,1111,179.82,9,0.0,84.5154
487,1455,202,1111,185.58,6,0.0,76.0878
487,725,202,1111,214.11,3,0.0,36.3987
487,1301,202,1111,999.96,4,0.0,229.9908
487,567,202,1111,653.55,3,0.0,111.1035
661,716,118,39,114.6,5,0.0,51.57
661,165,118,39,60.74,1,0.0,15.185
661,1306,118,39,124.36,2,0.0,27.3592
661,247,118,39,1088.76,6,0.0,315.7404
662,1354,143,943,6.72,5,0.2,2.352
662,1354,236,943,6.72,5,0.2,2.352
662,211,143,943,298.776,3,0.2,7.4694
662,211,236,943,298.776,3,0.2,7.4694
380,204,159,1112,302.376,3,0.2,22.6782
420,313,175,1113,8.928,2,0.2,0.558
420,1079,175,1113,47.584,2,0.2,-2.974
193,1456,17,1114,33.792,8,0.2,10.56
193,593,17,1114,300.5328,2,0.32,-97.2312
193,1295,17,1114,2.724,2,0.8,-4.3584
193,30,17,1114,3.264,2,0.2,1.1016
78,1457,404,1115,108.336,6,0.2,37.9176
78,5,404,1115,55.92,5,0.2,6.291
78,1458,404,1115,78.304,2,0.2,29.364
445,1459,41,1116,443.92,5,0.2,-94.333
445,1437,41,1116,155.976,3,0.2,54.5916
663,149,406,608,15.47,7,0.0,4.1769
663,177,406,608,7.16,2,0.0,3.4368
316,939,2,108,10.89,1,0.0,2.8314
316,1460,2,108,19.44,3,0.0,9.3312
316,1009,2,108,121.6,5,0.2,39.52
647,955,395,1117,695.7,2,0.5,-27.828
81,779,30,1118,120.33,1,0.0,31.2858
279,468,338,266,1139.92,4,0.0,284.98
211,846,307,1119,229.544,7,0.2,83.2097
664,438,144,1120,143.728,2,0.2,-32.3388
4,1391,12,1121,36.048,3,0.2,-0.9012
411,536,398,1122,845.488,8,0.3,-12.0784
191,209,290,636,50.94,3,0.0,14.2632
382,454,156,19,762.594,3,0.8,-1143.891
665,1461,237,376,56.28,6,0.0,15.7584
665,1187,237,376,2690.97,3,0.0,1264.7559
322,871,184,1123,7.434,6,0.7,-5.6994
347,463,75,1124,64.784,1,0.2,-12.9568
666,734,135,1125,28.16,4,0.0,13.2352
604,1462,188,217,14.98,1,0.0,6.8908
604,539,188,217,20.32,4,0.0,6.9088
614,1041,118,1126,40.29,3,0.0,10.4754
182,1405,376,1127,20.23,7,0.0,9.5081
138,448,89,1128,1603.136,4,0.2,100.196
667,1164,307,734,225.296,2,0.2,22.5296
